00000130.jpg,290.32584,469.4374,-78.37406,274.94843,470.7399,-53.43416,273.87915,472.7987,-53.48452,272.68582,475.06415,-53.396137,275.38406,471.13007,-97.86336,274.57513,473.49966,-97.86891,273.55194,476.07437,-97.900085,269.04025,497.28983,43.895157,268.85913,497.61273,-158.42767,298.16156,484.2409,-42.276928,297.97064,485.20337,-101.22618,305.39233,544.8264,118.41992,288.8974,544.6268,-279.6343,304.27054,438.55447,136.08905,297.96432,428.55658,-417.25922,298.11462,342.0749,22.490114,294.123,329.65088,-425.286,296.5631,320.78174,-4.2176485,288.33255,305.36688,-484.19498,289.51358,318.29553,-24.598885,282.53006,305.4616,-474.74606,289.5802,327.03018,4.728242,282.33353,314.86234,-425.44882,301.29855,744.3195,143.70152,263.64508,749.5987,-143.71434,435.08447,800.11066,106.0745,161.14177,863.00916,-185.60277,439.4207,953.91455,206.78276,48.197025,957.71924,-87.27477,421.06952,983.4072,210.27888,21.173695,970.06757,-81.037605,504.15643,983.71344,127.75811,81.83155,994.34686,-206.76015
00000131.jpg,355.18707,187.06918,-229.4351,346.47482,191.89162,-206.48155,346.46295,192.41077,-206.50285,346.38046,192.81604,-206.4289,344.98346,193.9097,-232.39085,344.06522,195.78305,-232.40497,343.16766,197.47447,-232.33315,345.91724,207.78125,-95.994156,342.29507,213.46931,-215.00246,363.26584,193.26549,-187.24716,359.70953,196.78561,-221.70601,405.13077,225.03146,-5.2675056,344.75375,269.7646,-257.2083,444.9413,157.05226,-34.9628,305.65714,337.61053,-386.91504,479.86755,88.38536,-142.32327,332.65768,317.0478,-514.5499,489.64557,67.674545,-164.77039,339.62613,313.38196,-556.85754,488.26514,62.774277,-180.93687,340.84863,305.16757,-554.8869,483.74033,71.45918,-158.18,340.37738,306.12338,-517.5684,431.51065,397.6809,68.35867,376.98282,399.87845,-68.35504,530.6133,431.3345,-65.98737,284.51047,472.84708,-103.82724,548.8422,531.16675,144.07063,195.88197,530.97766,102.97414,538.341,548.8365,159.9159,186.76813,538.0493,121.366325,597.6511,554.779,73.43631,172.24031,561.7349,28.991932
00000132.jpg,472.07455,90.78072,-233.86353,481.97964,78.58688,-231.39886,485.75174,78.45766,-231.40758,490.25812,78.29548,-231.26732,476.55365,78.11862,-218.30426,476.14624,77.66195,-218.26302,475.78357,77.16158,-218.18542,510.3931,83.394745,-181.04343,490.2674,81.78124,-116.79487,482.3839,103.22592,-213.39182,474.8085,102.72618,-194.64795,562.63586,143.47623,-127.57625,447.1014,137.87294,-78.51369,645.9809,143.39227,-163.28293,355.8774,134.77583,-88.85789,721.5402,126.00114,-236.33997,274.35153,123.98459,-211.2637,746.26556,128.37901,-253.40701,249.34383,126.466995,-234.31438,750.36945,123.06313,-288.70935,247.02303,123.11951,-272.85904,740.8761,123.42136,-257.27368,256.73145,123.58974,-235.47565,529.54193,307.54333,-26.955334,461.46646,300.8314,26.792782,616.162,383.32104,-89.43573,343.83942,328.993,-116.26857,723.70483,453.7737,-15.609197,317.78305,458.17386,-34.11543,733.501,464.93945,-14.18659,327.77066,482.77972,-31.963055,741.2308,484.97656,-127.455055,250.71614,476.2284,-133.78352
00000134.jpg,265.78278,87.122604,78.361,261.6161,81.470924,68.34611,259.84232,81.1704,68.30863,257.69244,80.825554,68.296486,265.21442,82.258736,58.58648,265.90085,82.52281,58.592915,266.6457,82.732635,58.558075,250.92426,83.597115,38.43136,263.01086,85.700035,-3.593409,261.54828,93.54911,71.431526,265.10416,94.0026,58.98579,221.78148,116.87092,43.357098,276.06946,117.6813,-48.621494,166.83733,120.10351,39.201202,326.66885,117.72791,-65.714424,123.75764,126.544815,14.112036,370.18195,117.00333,-42.02972,109.43764,127.49714,1.118125,384.93152,119.29074,-53.851536,108.715034,124.04315,1.4285519,385.9187,115.09124,-43.5438,113.71517,124.6829,14.279941,379.64328,115.21395,-34.807713,233.97467,206.33496,46.24169,268.63815,207.30263,-46.569347,186.13799,253.33864,85.33935,340.02536,226.38872,5.722441,135.19588,294.92374,112.21379,346.86716,295.88052,49.835518,128.06628,304.88928,116.66072,341.90237,307.9731,55.616985,134.57419,302.32715,110.43212,375.8407,306.08524,48.155533
00000135.jpg,499.50082,408.89337,-158.18764,514.61505,394.07748,-168.28491,518.7227,393.9694,-168.32417,523.50305,393.944,-168.18384,511.61035,394.28293,-125.16273,513.81714,394.1092,-125.03345,516.3952,393.7028,-124.82017,551.32684,405.2861,-177.95361,540.34076,401.6692,26.038881,509.78973,426.8129,-162.27513,505.30096,426.97202,-102.60519,614.81866,500.95392,-204.46426,488.19205,492.53622,104.152145,751.8313,514.343,-300.40445,388.4637,496.3661,168.23843,875.1084,519.2481,-463.40576,294.45474,493.98145,12.36057,911.82947,526.3661,-503.89426,266.4833,492.54004,-15.822554,915.85583,524.76575,-549.37585,262.6987,490.55762,-64.86985,902.522,525.60266,-491.15906,273.16656,493.03494,-22.274977,611.32263,729.3294,-104.105286,525.10754,729.2812,104.14512,766.3959,847.2165,-250.40147,364.501,776.18414,-160.51189,926.9971,965.1086,-192.18968,375.19147,957.4453,-19.5945,950.7115,976.6406,-195.21715,403.18036,990.1351,-15.25494,931.1577,1015.3892,-408.48523,310.04358,1002.51154,-154.60083
00000136.jpg,194.64532,58.08115,-85.57811,198.6203,52.773872,-85.47545,200.11203,52.481094,-85.49948,201.71771,52.176792,-85.44979,196.82098,52.785847,-76.9691,197.05623,52.487167,-76.94109,197.40083,52.10269,-76.91244,210.14665,53.780323,-70.248566,204.6816,53.71323,-29.362259,198.88342,63.77409,-79.41621,196.60846,63.600914,-67.4732,238.46803,85.533226,-53.689125,188.40845,85.1148,-10.245182,285.41635,83.88469,-63.288937,144.22792,86.00156,-14.615315,323.95227,87.78509,-100.646835,105.19826,81.5247,-70.45856,334.07422,88.682335,-108.34135,92.55171,81.13945,-80.38012,335.15863,87.74796,-127.009285,90.16944,80.10048,-98.4894,331.44962,88.7794,-110.828575,95.34652,80.774666,-82.107086,234.52147,163.98817,-19.470125,201.06186,161.95227,19.402708,286.72687,200.12865,-45.04568,137.89812,171.0763,-39.332565,334.84543,237.59094,-10.007268,141.9177,233.99547,8.082819,336.79843,243.75418,-9.323246,147.66953,245.25925,10.235876,348.3513,253.21889,-62.88624,111.31898,243.92685,-29.898209
00000138.jpg,513.3287,335.0323,-136.34695,494.64746,339.64053,-107.995255,493.5577,341.93253,-108.11466,492.43378,344.32816,-108.04807,495.24713,340.32425,-166.17024,494.42548,343.06894,-166.18196,493.4934,346.07962,-166.24046,490.02664,374.533,2.2347875,490.7804,375.36353,-258.979,526.28076,352.55994,-91.8543,525.372,353.68234,-167.22704,519.5181,437.22733,143.72603,541.1333,432.66946,-371.29053,546.88367,316.43463,178.63322,558.01605,305.8373,-500.22147,541.3144,212.3193,58.433445,544.9607,203.31604,-479.2841,539.2394,178.97263,38.592228,543.5278,167.23795,-542.9169,530.3149,179.72787,16.645922,533.41656,168.95068,-527.852,529.9548,191.93759,40.70443,532.08124,183.40839,-474.39557,498.71082,673.4423,181.77686,547.6463,682.08203,-181.99808,362.37216,770.2729,201.17189,715.75275,690.47784,-86.97693,220.59598,850.70953,242.6372,734.01685,875.85016,73.80555,197.77603,867.6271,249.22827,717.4443,907.20795,91.136894,201.34253,887.42413,190.26309,809.6576,904.53125,48.065506
00000139.jpg,591.90717,200.0136,197.4961,596.219,184.94478,151.44215,596.357,184.66533,151.42143,596.21643,185.34064,151.26622,602.3794,184.1062,165.67757,605.2521,183.57112,165.76614,607.43475,182.97182,165.68532,611.97095,188.2515,16.562048,628.2247,186.96286,83.06471,597.8352,214.86,160.39818,602.03076,215.27643,178.78853,574.08154,255.80876,-60.587414,716.597,247.44543,65.01417,454.7482,245.72601,-122.29729,855.0062,246.51785,10.812083,321.93884,232.41362,-114.56597,974.1389,248.98657,-81.543625,288.56003,233.10895,-162.04164,1010.6817,251.61435,-120.050385,283.5321,228.3709,-145.99745,1009.63306,243.29251,-116.144775,298.31387,228.11661,-107.09706,992.39923,242.97792,-80.12876,649.6918,486.04346,-76.87726,718.48285,472.81854,75.75045,491.4245,580.0977,-21.594612,847.7675,586.80743,141.89172,450.37875,763.2763,69.069626,967.92377,726.1038,190.08173,460.6533,787.4306,82.79015,975.5874,749.62384,198.09406,365.21927,767.85004,61.679905,976.4797,753.7577,153.12256
00000140.jpg,556.0334,416.80713,-202.13904,548.2074,405.5552,-178.60155,547.0462,405.60852,-178.64641,545.74915,405.72708,-178.53215,545.1764,405.78564,-196.666,542.1572,405.9372,-196.61577,538.91205,406.10083,-196.48514,527.694,413.33002,-68.28959,518.0719,413.4241,-152.39743,551.0372,431.7555,-163.2159,547.0345,431.92932,-187.6485,571.37537,478.86108,-30.108654,450.82877,484.22678,-142.05748,660.3322,482.1739,-24.113556,361.5663,485.06323,-202.76915,734.3811,481.3123,-149.04646,273.73944,479.04437,-289.5652,760.46454,485.8224,-167.8498,245.73914,479.3328,-309.60968,763.5328,480.285,-210.02948,242.79791,477.32437,-347.62463,753.77844,478.75476,-174.15784,253.19954,478.9018,-311.692,557.51996,657.41003,34.649307,490.34018,661.98083,-34.693264,683.2724,664.7324,-116.61136,376.01523,733.34875,-97.94233,702.82043,800.8017,-18.296621,266.2859,803.4824,-54.664345,691.0981,823.676,-13.981333,253.25247,813.5017,-55.41217,766.43835,827.4334,-99.00212,244.39142,833.81055,-167.11197
00000141.jpg,687.352,89.03011,-288.87695,699.972,72.36703,-290.72046,704.53406,71.44465,-290.7638,709.70496,70.61398,-290.58737,694.159,73.105644,-258.0422,694.6659,72.512596,-257.97174,695.365,71.74928,-257.8773,737.2499,77.25665,-254.96735,716.5701,76.727295,-97.67267,702.1799,106.75866,-274.63452,694.42474,107.294624,-229.1722,820.83734,171.95473,-226.14948,670.9247,172.64362,-21.833632,957.9011,165.44942,-298.47925,538.79785,144.19017,-20.872726,1086.281,148.82382,-412.4903,418.63275,119.84007,-189.23907,1124.428,147.41763,-440.81232,386.81943,109.562126,-220.34392,1128.9672,143.21985,-496.33105,382.2661,108.771835,-274.8978,1110.7424,144.92455,-442.38278,396.34894,114.721924,-224.80151,797.1238,414.75217,-87.755165,706.9453,413.00906,87.37605,937.6102,531.86945,-195.9955,525.65845,465.03998,-136.31451,1096.9714,650.8962,-89.91327,468.88434,651.29596,-41.672016,1122.1077,661.58154,-90.222404,478.33856,687.67017,-42.03193,1094.1633,708.5899,-304.88626,381.14835,684.9311,-208.26125
00000142.jpg,207.28838,59.507416,79.31431,203.59947,54.06912,63.935135,201.61206,53.869392,63.90805,199.5334,53.626255,63.852848,208.83452,54.188816,58.35526,210.30072,54.161022,58.380035,211.84425,54.096703,58.416107,195.95348,55.457985,18.497568,212.79645,56.412632,-4.7454867,204.65561,64.63031,67.11016,209.7587,65.209915,60.065567,170.19302,91.09627,28.069126,227.17703,90.36202,-59.500874,120.923164,91.27627,15.948147,273.64212,89.158264,-76.29065,75.99735,89.813965,-14.415187,323.64554,85.388794,-63.30562,60.358578,91.83187,-23.919525,337.7761,87.23252,-77.7072,59.686897,88.54857,-25.765455,338.6178,84.316826,-68.61625,65.55639,87.88842,-14.653255,333.1572,83.82393,-57.888668,183.67796,181.44333,51.60071,214.4194,184.02989,-51.916927,175.33215,200.79942,159.34789,285.03137,193.77562,-29.18033,185.08885,241.67917,253.65254,282.6792,263.97754,-2.2681527,184.65149,247.6865,264.56555,274.36194,275.06506,2.0726368,189.54082,252.38492,285.5731,305.698,275.55237,7.780238
00000143.jpg,194.8109,59.636414,-117.70514,190.78313,51.274006,-101.485306,190.81685,51.03872,-101.52454,190.70178,50.72149,-101.50392,186.93538,51.70902,-109.52134,184.26952,51.956,-109.49773,181.36768,52.25978,-109.40407,179.98361,55.182236,-29.699854,168.05257,57.77911,-67.30694,194.27582,68.85244,-92.74331,189.1427,69.53292,-103.72221,210.06592,100.06132,-21.144773,128.00783,99.966225,-55.758835,275.91132,95.54254,-27.912878,67.65578,98.451454,-82.36503,328.34396,92.591675,-99.74841,15.142303,97.93237,-143.23416,347.22824,90.419846,-116.64563,-0.9280765,95.99607,-155.74997,349.61163,89.615135,-141.642,-1.4613533,96.80661,-183.96808,342.2749,91.79492,-115.43567,5.031545,99.12456,-159.51689,186.14961,224.26979,10.792368,135.97948,221.41951,-10.757728,278.04428,257.94965,-93.47778,75.71814,289.6826,-59.54217,276.59387,349.29562,10.755076,11.383553,348.3621,9.748005,265.03906,362.5898,17.293175,5.8451986,357.6553,12.303536,309.3915,371.5463,-40.64383,0.8340812,365.22983,-71.50786
00000147.jpg,457.9252,143.08981,-226.22693,469.8244,129.48663,-216.6719,474.47238,129.07945,-216.71907,479.05588,128.98509,-216.54385,463.4955,130.32886,-198.8217,463.26743,130.3938,-198.81221,463.11368,130.45323,-198.74849,501.6185,137.49013,-154.52734,480.50772,135.33058,-67.08215,469.13892,156.88007,-204.44756,461.17422,156.88525,-178.94104,566.12616,207.46431,-127.56102,438.99768,209.75627,-22.385946,675.80756,195.85094,-168.77,333.8685,210.4052,-23.574806,763.7466,197.38805,-281.9811,244.03479,201.32355,-164.37245,792.0972,197.80159,-308.86044,214.73232,198.65509,-198.35945,794.4765,194.02707,-348.20914,211.50842,197.15442,-238.96729,784.327,195.7958,-305.48215,221.92924,199.02425,-193.22911,554.9878,404.76767,-54.657948,477.58252,408.44272,54.662373,657.224,512.4356,-130.32149,342.9274,461.78247,-111.10252,769.2426,611.274,-53.017323,309.36307,612.21204,-10.651808,787.1101,626.3113,-55.058,323.7369,636.2851,-8.369194,761.1483,646.89984,-232.87502,242.59918,638.45026,-132.9959
00000148.jpg,146.13983,35.249332,-123.17778,151.79271,30.375517,-123.2281,153.34839,30.471292,-123.24619,155.03577,30.643923,-123.17874,149.52531,30.55443,-111.64333,149.4131,30.718403,-111.623985,149.26237,30.875574,-111.58981,165.07475,36.667816,-108.326126,154.70871,35.121723,-52.530334,150.05316,43.12619,-117.623474,147.00832,42.684116,-101.43137,193.52611,71.402435,-106.33971,132.10442,73.15668,-16.06723,240.13817,64.88874,-136.01031,87.41686,65.46092,-9.369228,284.1704,58.41653,-177.7622,44.688473,60.213844,-69.2584,296.9385,58.520176,-189.51634,31.386143,60.4293,-79.05625,298.2892,56.321262,-208.93793,29.61652,58.906853,-99.365974,292.88016,56.824944,-188.99362,34.65924,59.572495,-82.4558,185.73802,160.58247,-40.051308,151.76637,159.20203,39.966274,240.25723,202.7567,-83.828705,86.42945,167.90892,-32.657253,298.309,239.42389,-34.99294,92.46487,235.79285,31.918653,306.83234,243.95534,-33.369915,99.14807,248.10886,34.7023,297.54053,258.55524,-108.28067,57.907894,247.97838,-16.759174
00000149.jpg,283.66138,361.8981,-350.17993,292.31393,351.5745,-343.01147,296.5102,351.76212,-343.10544,300.95383,351.94373,-343.0332,284.14502,351.31317,-326.26294,282.27423,351.40247,-326.2146,280.18524,351.5051,-326.17123,318.28134,358.38165,-272.78256,289.43286,358.38068,-189.43083,296.02713,376.49792,-323.09445,285.3226,376.59146,-299.07858,391.4134,418.4033,-218.79935,263.20847,430.85376,-105.753914,493.6881,431.64,-237.86244,175.9832,444.48434,-99.40224,600.0422,425.5659,-360.38892,96.76192,425.97784,-214.49915,627.44275,425.58673,-383.60687,70.8148,422.87057,-238.32559,631.52954,417.96863,-427.63998,69.36484,417.71954,-277.84537,620.1043,420.39816,-384.31876,78.88865,419.43103,-240.15042,390.82855,596.7355,-56.043877,314.16733,596.48444,55.854034,499.44012,697.6948,-133.41225,192.33797,647.01306,-112.29212,600.9269,789.65906,1.7050089,192.24661,773.69867,31.436195,613.1264,797.17163,7.0276747,209.01126,795.9683,38.95885,607.9754,837.4932,-156.96349,130.4442,800.8805,-73.27624
00000150.jpg,402.90118,391.68054,-513.396,409.8077,381.66333,-495.4991,414.0462,382.10275,-495.59262,418.40628,382.6309,-495.5345,396.72894,380.03802,-501.27264,391.6029,379.3454,-501.23077,386.7249,378.87616,-501.13544,421.3164,385.80118,-342.8359,379.03656,381.12027,-369.27316,409.6388,403.68686,-451.99255,392.48593,401.7464,-459.8588,445.9965,432.48758,-210.43636,335.3877,422.6414,-272.08508,532.7965,428.39832,-199.91103,252.30177,422.05762,-287.06897,607.22076,420.91965,-326.58154,165.82999,412.78345,-417.17737,633.43896,420.5441,-358.78488,140.60864,407.89847,-443.35162,636.73346,417.8319,-399.80194,139.06026,405.7214,-494.59128,625.1892,420.31735,-351.7921,148.50175,409.4382,-444.16287,398.48154,598.16455,23.393738,333.79166,597.7324,-23.333145,507.1271,647.89233,-205.85243,256.12863,684.3031,-81.144165,519.1384,764.7491,-52.21434,173.58797,762.73065,113.487015,508.28256,782.603,-43.22398,161.2676,777.1653,124.898445,561.5934,792.7659,-161.772,161.62407,796.5169,-11.763825
